name,total residential space,electricity residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,Derived heat residential,Thermal uses residential,electricity residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,Derived heat services,Thermal uses services,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,district heat share,total international navigation
AL0 0,2.637688498215645,0.3356544122979875,0.8186880852468946,0.2935681630661988,0.5876126186307568,0.4133041142766343,5.795,0.0,0.0,2.7119444444444443,0.7339976556459454,0.21339438510562975,0.16085230281569135,0.08980533653391662,0.21510664966169504,0.1666272170319332,1.9011111111111108,1.2980555555555555,0.0,0.0,8.658611111111114,0.0,0.11293992734115467,5.0121484720738465,0.0,0.41883893104610537,0.0,1.027023388363935,0.0,2.0876603922860704,0.03555555555555556,0.0,0.027000124954833768,0.0,0.008555430600721779,0.0,0.22298871032990172,0.015900178558987146,0.0,0.22298871032990172,0.0,0.015900178558987146,0.0,0.2388888888888889,0.23777777777777775,0.0,0.0
AT0 0,46.24668348703118,3.7088411225845146,9.130088223854553,1.9169282473111815,3.324182370875972,2.1859785517387285,68.12759623448028,6.705828826078094,58.61117977965282,17.89608727824309,17.94483650656823,0.6672257209178536,3.401969524184086,0.10500134121606852,3.4192218216867016,2.036238290254376,35.02192174891562,12.043080620901279,10.588603994087725,26.421270067764656,84.44686747629805,0.023014348842666583,0.5770811056953263,48.139689133545296,0.005082302937890749,3.095784014866596,0.01726151933026726,5.3618371595975685,0.0006705265745085728,27.27247606259323,3.4674938979041348,2.953047062346512,2.3133298743867328,1.9446718379317869,1.1541640235174022,1.008375224414725,8.337414321498517,0.3456671637923202,0.31754085926093834,8.019873462237577,0.08287771118699262,0.26278945260532754,0.4004185704479309,8.282662914842904,0.05805591816196775,0.14,0.2361111111111111
BA0 0,7.268848921615756,0.5627703651445004,1.3536705469067571,0.4922070328004311,0.9789151952849581,0.6929606726000438,9.604722222222225,0.0,0.0,4.546944444444446,1.0388822740451074,0.2158498892997825,0.3149789075223062,0.0908387160223562,0.32148832498936725,0.16854457690098215,3.2155221702731627,1.3129921287898147,0.0,0.0,6.015663231788103,0.0,0.0784662296976425,3.4822440791948663,0.0,0.2909928538426024,0.0,0.7135355493260557,0.0,1.4504245197269354,0.1388888888888889,0.1388888888888889,0.10546923810481942,0.10978292325240148,0.033419650784069464,0.029105965636487405,0.13956511635536611,0.009951670949498136,0.0,0.13956511635536611,0.0,0.009951670949498136,0.0,0.14951678730486426,0.04381257394940196,0.08,0.0
BE0 0,56.5468753291033,2.4574590580229816,14.269796248030485,1.768752594375839,5.3150528341341285,1.8693392471705648,92.39298733318694,0.15027841087748214,79.74599606385434,19.256978502352034,27.68025679808204,5.983190459912441,4.406024721977337,1.1459566205952985,4.257282425660193,1.6251176809076644,51.73931110007097,21.649305145340918,1.0377790287661888,40.119189505718644,97.92152785552094,0.0037235863529514156,0.6958590248778924,57.6774759076758,0.001621646364895789,4.324086984699719,0.0021019399880556266,11.321734111097756,0.0,23.902371827169752,2.21379669097965,1.5511036045791369,1.767094793484459,1.3713338815623115,0.4467018974951906,0.17976972301682553,13.926425532583533,3.226394430241005,0.0,13.926425532583533,0.6062760498029495,2.6201183804380563,0.6062760498029495,16.546543913021587,1.9294409331483928,0.00991161390188722,78.50166666666667
BG0 0,13.868017074964966,1.194803251163305,5.010635660353494,2.6674817677458496,2.9381856688027854,2.499842436038485,27.680373902007464,4.1797076855536455,23.40169700086206,10.91200314004214,3.8779566943721027,1.9213248265229488,1.439396322408634,0.8415780032415145,1.6352650929946666,1.3509269228092395,12.256671707192314,8.514799907362562,1.72584937450196,8.164882097871612,28.90565832736135,0.006186517068539435,0.2369190243546596,18.58584785341711,0.0,3.0395474242667904,0.006186517068539435,1.7866889051287669,0.0,5.256655120194014,0.4644400775014746,0.2530529660747141,0.29289081917566845,0.17429504605024307,0.17154925832580614,0.07875792002447099,2.195900136902935,0.02604430754150471,0.0789871111111105,2.1169130257918245,0.0151817923295495,0.010862515211955208,0.09416890344065998,2.12777554100378,0.0,0.16,0.8744444444444445
CH0 0,43.23013200292746,3.5555555555555562,8.777777777777779,2.3611111111111107,2.583333333333333,1.3611111111111112,62.055555555555564,0.0,0.0,17.694444444444443,18.083470647042084,0.8888888888888891,2.7777777777777777,0.1944444444444444,0.6666666666666666,0.6666666666666666,35.388888888888886,16.444444444444443,0.0,0.0,55.66666666666666,0.0,0.7260967386085591,32.223366391954016,0.0,2.6927375375072824,0.0,6.602787431527142,0.0,13.421678567069664,3.083333333333333,3.083333333333333,2.3414170859269907,2.437180896203313,0.7419162474063419,0.6461524371300204,16.895389759843553,1.215721351267558,0.8194594802459856,16.075930279597568,0.06942940864290333,1.1462919426246547,0.8888888888888891,17.22222222222222,0.4444444444444445,0.04,0.0
CZ0 0,56.907572089988506,2.4397371460031145,9.920000585931934,2.8104727119514794,5.1398761189566375,2.795398161822098,79.39338451146106,12.911903976097026,73.67973401637705,14.199960862984168,20.317135655397895,4.123665807848028,2.987144938993896,0.974060500075843,3.4761853439128725,1.7400914785868866,36.096341230350276,14.425308638984422,5.947460541150702,28.968592579563698,65.17743647357334,0.11461286222857715,0.6745219969207359,32.94627378632074,0.00020158084015016217,3.988097193019697,0.11441128138842699,5.405543694495819,0.0,22.162999802816337,2.582197066119628,1.503311826082827,1.933497057324229,1.0689062063545154,0.6487000087953989,0.4344056197283119,4.06708233878091,0.058538275330209125,0.10902295531872894,3.9580593834621816,0.03013694347020266,0.028401331860006464,0.1391598987889316,3.9864607153221883,0.03583321105643493,0.1837279295500325,0.0
DE0 0,29.434037426587405,3.239166892442757,13.945499271480989,1.5135805114763774,6.579559606749238,2.544264947908368,102.06288550963659,7.342462231213531,88.69678327436071,21.970142559931947,12.424619533485583,0.9857872045252221,6.107683341068043,0.9578113492797989,7.435094621261549,3.4187113197746917,57.73161109147649,22.196102416539198,3.8573331066545267,42.00990448485712,95.20180478683854,0.008122880343072202,0.8375063828510837,61.70558752877866,0.004628739970371052,3.13617814479575,0.002274161962847632,4.632759742812367,0.0012199784098535142,24.889772987600697,2.6269494031826155,1.9435643165116918,1.9290296500001562,1.3621284727012841,0.6979197531824589,0.5814358438104081,13.661951312609368,2.014431714868071,1.3562057691736076,12.305745543435762,0.3392758670296695,1.675155847838402,1.6954816362032767,13.980901391274164,0.574987583352348,0.013781447409569832,5.051627133077517
DE0 1,14.10327938680429,3.2928778161310155,14.17673948602897,1.5386782634747733,6.6886599512745395,2.5864532095810358,103.75526260443873,7.4642128052592005,90.16752754782127,22.33444507648637,5.949573141096773,1.0021332413529778,6.208959170544295,0.9736934986092887,7.558381198668001,3.475399396958059,58.68889988229767,22.564151733742623,3.9212942827875272,42.706500507495385,96.78041343581562,0.008257571583357937,0.851393670203487,62.728771641529946,0.004705492390847265,3.1881813390124205,0.0023118714553490003,4.709578817986533,0.0012402077371616697,25.30248796708326,2.670508714453809,1.975791934956093,1.9610162588301234,1.384714891024327,0.7094924556236851,0.5910770439317665,13.88848981733917,2.0478344359087557,1.3786939789486607,12.509795838390511,0.34490164081916264,1.7029327950895936,1.7235956197678228,14.212728633480106,0.584521860293492,0.014009967363838362,5.135391745539843
DE0 2,29.777557231811464,3.1335032086628534,13.490588217465056,1.4642065527238366,6.364930188511917,2.461269407439212,98.73352928371457,7.102946444245311,85.80343780270181,21.253462539069737,12.561846037509884,0.9536301990630316,5.908446826677853,0.9265669340052339,7.192557106826107,3.3071907826050144,55.84836922681485,21.472051441469223,3.7315044478823545,40.639514686953135,92.09626137697535,0.007857906821036383,0.8101863920819474,59.69271202572698,0.004477747529175825,3.033874019453435,0.0021999773535064933,4.481636174083978,0.0011801819383540609,24.07785276562902,2.5412566432043335,1.8801640126172159,1.8661034761697115,1.3176949757601706,0.6751531670346218,0.5624690368570457,13.216289773316666,1.9487196713754587,1.311965474587745,11.904324298728923,0.3282084725055977,1.6205111988698613,1.640173947093342,13.524835497598785,0.5562311227555011,0.013331887831608108,4.886839843725794
