name,residential water,residential space,services water,services space
AL0 0,93.457543977956,0.0006321873374710522,18.3621350246223,0.00016133543609274771
AT0 0,1042.2475141386478,0.0005083558436843953,388.3526854091423,0.0002109586669243065
BA0 0,154.5286012450636,0.00030044424923647973,35.95649629250071,0.00011666489145618957
BE0 0,1628.9721744327037,0.002468778505671873,502.970858673212,0.001254351160485496
BG0 0,571.990372186472,0.0002492644771918271,164.31464867678469,7.79673429673056e-05
CH0 0,1002.029426686961,0.0008568762791482123,317.09791983764586,0.00035770409760884996
CZ0 0,1132.420158211408,0.0006759039848151467,340.9982807070658,0.00025640206457677316
DE0 0,1504.458362083123,0.000683985421401119,658.9047187587549,0.0002788256524957029
DE0 1,3349.25267510284,0.0007830378622380162,1466.8657156353486,0.00031920823518002186
DE0 2,1564.6173023895249,0.001405266281918093,685.2524134789526,0.0005728570585228914
DE0 3,1540.0214860119927,0.0008078435720499461,674.4802313559193,0.0003293141399888941
DE0 4,1056.4468111255642,0.0011283463735211777,462.68996637729043,0.0004599677227495306
DE0 5,883.2023777232904,0.0010712507869429537,386.8144369878381,0.0004366973666059788
DK0 0,484.47112319514247,0.0022481882891768,127.82933459470496,0.0007470353885419131
DK6 0,339.52840735383455,0.009582181880970986,89.58571173819709,0.003184040270931917
EE5 0,179.5816300046964,0.0007439617336801216,41.55519906646887,0.00026280064965476476
ES0 0,4448.867818851337,8.473415765202375e-05,1550.8635476880445,4.679809738305124e-05
ES3 0,66.8372600143953,0.04595378614178051,23.299291955686023,0.025380323071285026
FI6 0,1007.6935193153032,6.698650214026968e-05,288.4369898501661,3.340420498080705e-05
FR0 0,1418.4677491552764,0.0004993121726143997,577.7718828667303,0.0002716298020505459
FR0 1,2411.658345703969,0.0006165165583367066,982.3193964462248,0.00033540223547265136
FR0 2,1215.0351096199558,0.00042332292665026277,494.9094707668663,0.00023029557449308685
FR0 3,1067.4781416595392,0.0007120669772983734,434.80640021107394,0.000387391297976295
FR0 4,794.182122934224,0.0006854540461851429,323.4871577306293,0.00037289983863378535
GB2 0,252.03751220257217,0.002928428274817895,67.20379506567559,0.0011949236298307655
GB4 0,2367.005436683054,0.00031199348868946644,631.1431457010094,0.0001273060951422712
GB4 1,6375.154007652663,0.0005140998975396825,1699.8840359051826,0.0002097759541184895
GR0 0,924.2996692687685,0.0010042759973131663,356.08893487255386,0.00014018027845569324
HR0 0,522.4840265459383,0.0015697930291216006,108.36696433148018,0.00029407684417611394
HU0 0,1041.4224370621887,0.000825255908410098,307.45151635039946,0.0003290625410838414
IE2 0,727.3973083162526,0.0007101735743091032,196.18663501671688,0.00023811429198076513
IT0 0,3177.9142265577266,0.0008525322161984614,935.3152573169481,0.00030226687601124215
IT0 1,4205.600019986362,0.00034356521278264344,1237.781004909779,0.00012181253597443891
IT1 0,199.794028159779,0.006151518316106769,58.802846627194455,0.0021811366839124533
LT5 0,296.6662812787569,0.0004232664600475003,72.14823929673058,0.0001244630908570864
LU0 0,61.49123195145268,0.022643104431221906,42.98305273130614,0.013426388719985105
LV5 0,268.45532034630776,0.0005277892798679495,69.74785196670587,0.0001739449859840016
ME0 0,52.20938437721992,0.002026786952937205,1.1728973186423792,7.614574224375604e-05
MK0 0,99.04981556263745,0.0023891699413370283,23.82435935323484,0.0008468079785830428
NL0 0,2442.288659034081,0.0016049761773613812,991.5800622628435,0.0008624541782474614
NO6 0,712.4259365259683,7.829788342780143e-05,289.5923417337251,4.758270452223474e-05
PL0 0,4167.903830570987,0.00011381955962172467,926.2617272356752,4.0885815547735057e-05
PT0 0,801.2896820647582,0.00022741289236868396,269.2480171455791,0.00023772032999903897
RO0 0,1408.326433221338,0.0001367623302702153,265.0203117944292,2.785439889958907e-05
RS0 0,607.6739856525219,0.0003162501884346439,137.0094645581122,0.00011146064936871888
SE6 0,1494.507223852924,5.339689191533976e-05,481.1418404960906,2.2167654290445374e-05
SI0 0,336.6861929085892,0.0025088592795465573,58.73932382015472,0.0009272254455552721
SK0 0,441.1866642199155,0.0006081036904846998,173.0056437249472,0.0004233116726732304
