name,total residential space,electricity residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,Derived heat residential,Thermal uses residential,electricity residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,Derived heat services,Thermal uses services,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,district heat share,total international navigation
AL0 0,2.748816208599478,0.3356544122979875,0.8186880852468946,0.2935681630661988,0.5876126186307568,0.4133041142766343,5.795,0.0,0.0,2.7119444444444443,0.7015204014345262,0.21339438510562975,0.16085230281569135,0.08980533653391662,0.21510664966169504,0.1666272170319332,1.9011111111111108,1.2980555555555555,0.0,0.0,8.658611111111114,0.0,0.11293992734115467,5.0121484720738465,0.0,0.41883893104610537,0.0,1.027023388363935,0.0,2.0876603922860704,0.03555555555555556,0.0,0.027000124954833768,0.0,0.008555430600721779,0.0,0.22298871032990172,0.015900178558987146,0.0,0.22298871032990172,0.0,0.015900178558987146,0.0,0.2388888888888889,0.23777777777777775,0.0,0.0
AT0 0,46.095953162974645,3.7088411225845146,9.130088223854553,1.9169282473111815,3.324182370875972,2.1859785517387285,68.12759623448028,6.705828826078094,58.61117977965282,17.89608727824309,19.128966573551367,0.6672257209178536,3.401969524184086,0.10500134121606852,3.4192218216867016,2.036238290254376,35.02192174891562,12.043080620901279,10.588603994087725,26.421270067764656,84.44686747629805,0.023014348842666583,0.5770811056953263,48.139689133545296,0.005082302937890749,3.095784014866596,0.01726151933026726,5.3618371595975685,0.0006705265745085728,27.27247606259323,3.4674938979041348,2.953047062346512,2.3133298743867328,1.9446718379317869,1.1541640235174022,1.008375224414725,8.337414321498517,0.3456671637923202,0.31754085926093834,8.019873462237577,0.08287771118699262,0.26278945260532754,0.4004185704479309,8.282662914842904,0.05805591816196775,0.14,0.2361111111111111
BA0 0,4.521581968627476,0.5627703651445004,1.3536705469067571,0.4922070328004311,0.9789151952849581,0.6929606726000438,9.604722222222225,0.0,0.0,4.546944444444446,1.7557982432118702,0.2158498892997825,0.3149789075223062,0.0908387160223562,0.32148832498936725,0.16854457690098215,3.2155221702731627,1.3129921287898147,0.0,0.0,6.015663231788103,0.0,0.0784662296976425,3.4822440791948663,0.0,0.2909928538426024,0.0,0.7135355493260557,0.0,1.4504245197269354,0.1388888888888889,0.1388888888888889,0.10546923810481942,0.10978292325240148,0.033419650784069464,0.029105965636487405,0.13956511635536611,0.009951670949498136,0.0,0.13956511635536611,0.0,0.009951670949498136,0.0,0.14951678730486426,0.04381257394940196,0.08,0.0
BE0 0,60.07759573514164,2.4574590580229816,14.269796248030485,1.768752594375839,5.3150528341341285,1.8693392471705648,92.39298733318694,0.15027841087748214,79.74599606385434,19.256978502352034,30.52387518704442,5.983190459912441,4.406024721977337,1.1459566205952985,4.257282425660193,1.6251176809076644,51.73931110007097,21.649305145340918,1.0377790287661888,40.119189505718644,97.92152785552094,0.0037235863529514156,0.6958590248778924,57.6774759076758,0.001621646364895789,4.324086984699719,0.0021019399880556266,11.321734111097756,0.0,23.902371827169752,2.21379669097965,1.5511036045791369,1.767094793484459,1.3713338815623115,0.4467018974951906,0.17976972301682553,13.926425532583533,3.226394430241005,0.0,13.926425532583533,0.6062760498029495,2.6201183804380563,0.6062760498029495,16.546543913021587,1.9294409331483928,0.00991161390188722,78.50166666666667
BG0 0,15.344508795468162,1.194803251163305,5.010635660353494,2.6674817677458496,2.9381856688027854,2.499842436038485,27.680373902007464,4.1797076855536455,23.40169700086206,10.91200314004214,4.799509529916545,1.9213248265229488,1.439396322408634,0.8415780032415145,1.6352650929946666,1.3509269228092395,12.256671707192314,8.514799907362562,1.72584937450196,8.164882097871612,28.90565832736135,0.006186517068539435,0.2369190243546596,18.58584785341711,0.0,3.0395474242667904,0.006186517068539435,1.7866889051287669,0.0,5.256655120194014,0.4644400775014746,0.2530529660747141,0.29289081917566845,0.17429504605024307,0.17154925832580614,0.07875792002447099,2.195900136902935,0.02604430754150471,0.0789871111111105,2.1169130257918245,0.0151817923295495,0.010862515211955208,0.09416890344065998,2.12777554100378,0.0,0.16,0.8744444444444445
CH0 0,41.388888888888886,3.5555555555555562,8.777777777777779,2.3611111111111107,2.583333333333333,1.3611111111111112,62.055555555555564,0.0,0.0,17.694444444444443,17.27777777777778,0.8888888888888891,2.7777777777777777,0.1944444444444444,0.6666666666666666,0.6666666666666666,35.388888888888886,16.444444444444443,0.0,0.0,55.66666666666666,0.0,0.7260967386085591,32.223366391954016,0.0,2.6927375375072824,0.0,6.602787431527142,0.0,13.421678567069664,3.083333333333333,3.083333333333333,2.3414170859269907,2.437180896203313,0.7419162474063419,0.6461524371300204,16.895389759843553,1.215721351267558,0.8194594802459856,16.075930279597568,0.06942940864290333,1.1462919426246547,0.8888888888888891,17.22222222222222,0.4444444444444445,0.04,0.0
CZ0 0,58.59225852701039,2.4397371460031145,9.920000585931934,2.8104727119514794,5.1398761189566375,2.795398161822098,79.39338451146106,12.911903976097026,73.67973401637705,14.199960862984168,22.22667622953185,4.123665807848028,2.987144938993896,0.974060500075843,3.4761853439128725,1.7400914785868866,36.096341230350276,14.425308638984422,5.947460541150702,28.968592579563698,65.17743647357334,0.11461286222857715,0.6745219969207359,32.94627378632074,0.00020158084015016217,3.988097193019697,0.11441128138842699,5.405543694495819,0.0,22.162999802816337,2.582197066119628,1.503311826082827,1.933497057324229,1.0689062063545154,0.6487000087953989,0.4344056197283119,4.06708233878091,0.058538275330209125,0.10902295531872894,3.9580593834621816,0.03013694347020266,0.028401331860006464,0.1391598987889316,3.9864607153221883,0.03583321105643493,0.1837279295500325,0.0
DE0 0,64.23922418605865,3.0611424241196685,13.179055251848155,1.430394193893165,6.217947303436187,2.4044322595460588,96.45351386201797,6.9389208335955805,83.822012011038,20.76266450212037,26.186791891176743,0.9316083836145895,5.772005336326694,0.9051700801290247,7.02646215160706,3.2308190977119877,54.55868431392329,20.976205615059698,3.645334250695809,39.70104200306618,89.9695178305483,0.007676447200741282,0.791477069303791,58.3142511830029,0.004374344627496419,2.963813933462166,0.0021491741225294616,4.378143473423168,0.0011529284507154002,23.521832171356298,2.4825723808364275,1.8367461081304035,1.8230102662438066,1.2872659524322172,0.6595621145926208,0.5494801556981868,12.911091076183256,1.9037186374254604,1.2816687604269663,11.62942231575629,0.32062928046948685,1.583089356955974,1.6022980408964527,13.212511672712266,0.5433862913480682,0.013024019672970233,4.773989930551527
DE0 1,143.01053380685093,6.8147711570146665,29.33945343390088,3.184369671563938,13.842507818459328,5.352790997975965,214.72657367408343,15.447552255329738,186.60609361880114,46.22222281359975,58.29751424455788,2.0739635935480965,12.849743668965655,2.0151061595998407,15.642438335876363,7.192508465839055,121.45953918956175,46.69761193820548,8.115309667913813,88.38318459610048,200.2917833195757,0.017089446920132128,1.7620007030156783,129.8202507252244,0.009738245879519162,6.598096694022548,0.004784530672671348,9.746702939683228,0.0025666703679416143,52.36473225762989,5.526747962728551,4.088997722491037,4.058418740484666,2.865734967089904,1.4683292222438853,1.2232627554011335,28.74290669336184,4.2380931900381,2.853274396050441,25.8896322973114,0.7137907584506452,3.524302431587456,3.5670651545010856,29.413934728898855,1.2096964833189416,0.028994310397456837,10.62794355017869
DE0 2,66.80796503694381,3.1835486594820237,13.706047568932238,1.4875915222432126,6.466585039171079,2.5005785540653265,100.31041102116133,7.216388216369223,87.1738119305468,21.59290342787929,27.233925989335606,0.9688607094690669,6.0028111420756245,0.9413652146638377,7.307430058594151,3.3600102126930085,56.74032836307631,21.81498343254872,3.7911006282250903,41.28857189166835,93.56713873450569,0.007983406130648261,0.8231259490376271,60.646069493396915,0.00454926202232602,3.082328283873003,0.002235113382135352,4.5532127731184,0.0011990307261868886,24.462402235079768,2.5818432728924017,1.9101922747122662,1.8959071762208075,1.338739996209412,0.685936096671594,0.5714522785028545,13.427368280603297,1.979842841827161,1.332918988678113,12.094449291925185,0.3334503184126977,1.6463925234144638,1.66636930709081,13.74084181533965,0.5651147381355636,0.013544812565483887,4.964887985621492
