name,total residential space,electricity residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,electricity residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,total international navigation
AT0 0,51.627840500255324,4.172770952793532,9.077654183596284,1.9034948730394603,3.3107074766853737,2.129524726839441,73.61155062437099,18.29614466343148,22.957446347516193,0.7900816711325532,3.392639254221284,0.12617556271085242,3.4228069163853223,1.8172638647042316,38.7879784092298,11.950015129586935,87.30372077923384,0.01810651838372084,0.558968484687032,49.100978941788085,0.0007630556238461997,3.1338299203329263,0.016897518558213184,5.293203062008555,0.0004459442016614532,29.216740370417252,3.880083927196577,3.268914164043036,2.5124626025310315,2.0850284688184093,1.3676213246655449,1.1838856952246264,7.85235057722145,0.3734990723182155,0.3795002317965823,7.472850345424867,0.08628440524781597,0.2872146670703995,0.4657846370443983,7.760065012495267,0.04638941926074711,0.26166666666666666
BA0 0,4.662574456328046,0.6549349671315516,1.2504260835380654,0.4867439518918694,0.9510247030943236,0.6858157144794954,9.536111111111113,4.545,1.4743685906757404,0.2393112690538793,0.2451965021246197,0.08886873936453588,0.2729162168677506,0.16154104071281786,2.8058742768238467,1.3150232815926446,6.74416451152016,0.0,0.08699104133621016,3.9056254502908794,0.0,0.32516256845579355,0.0,0.7892477214854361,0.0,1.637137729951842,0.13611111111111113,0.13611111111111113,0.10381962990553296,0.10721356323105112,0.03229148120557818,0.028897547880059986,0.1256922239855276,0.009015680679720623,0.0,0.1256922239855276,0.0,0.009015680679720623,0.0,0.13470790466524826,0.053647349341521176,0.0
BE0 0,77.52442906463034,3.0739793253998937,14.173966645168116,1.8756456136814403,5.1785774090433865,2.054203745895726,109.61538214746435,20.276042036836273,37.450296251722094,6.9721128035748805,4.32102892259193,1.1298634492530968,4.30813545997332,1.263578731240876,58.46218016066465,22.17938796015752,99.382650700929,0.002480917442884316,0.7075307637034772,58.02149364788968,0.00026257928932038946,4.534042846942175,0.0022183381535639266,11.531629757526238,0.0,24.587953684867443,2.0547020469684942,1.6641470033710437,1.5539832781099403,1.3364712020946925,0.5007187688585535,0.3276758012763511,13.18624680675968,2.8318172314035683,0.0,13.18624680675968,0.6036982331670884,2.2281189982364795,0.6036982331670884,15.414365804996159,1.834997395331349,88.34638888888891
BG0 0,14.013947093035195,1.0076478728620517,4.846784043239898,2.5266071233831706,2.8923253318226885,2.5135214997935345,26.125584114683534,10.558971229775516,4.312739007284618,1.7464922674955283,1.3868967287950658,0.8125755078623079,1.575288367515125,1.2993695343475486,11.570925212339757,8.172529456467919,28.89456192309391,0.005590678619940332,0.22609721792677764,18.78127678149572,0.0,2.778192691791617,0.005590678619940332,1.6961390596974235,0.0,5.412856172182363,0.5280566271077293,0.2930580963915596,0.3545071382657271,0.21202398228921854,0.17354948884200225,0.08103411410234103,2.1003573836687712,0.02603133064300975,0.07477443063608596,2.0255829530326857,0.01637129851943979,0.009660032123569966,0.09114572915552577,2.0352429851562555,0.0,1.1222222222222222
CH0 0,53.38888888888889,4.416666666666667,8.944444444444445,2.4444444444444446,2.583333333333333,1.3611111111111112,74.5,18.86111111111111,22.222222222222218,1.1111111111111112,2.805555555555556,0.1944444444444444,0.6666666666666666,0.6944444444444444,40.52777777777778,16.805555555555557,55.66666666666666,0.0,0.7180283477333969,32.23722518850396,0.0,2.683907885074095,0.0,6.514489638309975,0.0,13.513015607045233,3.1944444444444438,3.1944444444444438,2.43658315084414,2.516236688075689,0.7578612936003042,0.6782077563687547,15.87741847459808,1.1503593031796986,0.8445858322541303,15.032832642343948,0.0720808344125363,1.0782784687671625,0.9166666666666666,16.11111111111111,0.4444444444444445,0.0
CZ0 0,65.17162469687817,3.161220842374614,9.983976957471944,2.807988059795406,5.233231583169218,2.8128108378372736,86.08007143418502,15.028112446561432,23.782777119156016,4.601806210881222,2.9468125425809024,0.9877507903999471,3.448991171362881,1.7264709467026444,37.48050821420424,14.80911296994761,65.02907546671028,0.11497877842423465,0.6663467881841487,33.40711789780191,1.9404363694747227e-05,4.2204485548866915,0.11495937406053992,5.292143004897358,0.0,21.44301922094017,2.6237780781108087,1.519772640810777,1.9331470017472463,1.0615316966103208,0.6906310763635621,0.4582409442004562,3.9346804856442144,0.05893031530183448,0.1595976395485275,3.7750828460956862,0.033833927394174665,0.02509638790765982,0.19343156694270214,3.8001792340033456,0.04777778491109879,0.0
DE0 0,288.5815196925107,13.498086422610953,50.41136970702431,5.603848607239022,23.492661137357405,8.687999320406426,411.03919831842154,80.18891375557384,119.96525910765648,6.934571843947391,21.319897081758718,3.3797420030869127,26.2299929302172,11.961364347671523,225.90448569239885,82.1120362317872,331.16665154134574,0.018672691923042963,2.8342830152968737,213.05411253841507,0.007877099795395238,11.199937622747294,0.007673986797512718,16.066888365725042,0.0031216053301350096,88.01142999916136,9.269702541284731,6.8253028657676715,6.881991839879511,4.967417726542591,2.3877107014052177,1.8578851392250813,50.45102593422852,7.02097866068927,5.1753680797654935,45.27565785446301,1.2863744552282865,5.7346042054609825,6.4617425349937765,51.01026205992399,1.8274059297076608,18.131476965234974
DE0 1,221.36434666702968,10.354076329558959,38.6694197593663,4.298585325505872,18.020688191268135,6.664367473892951,315.29885797000463,61.511099263582075,92.02263275002252,5.319352976194171,16.354010102727695,2.5925235310065102,20.120433402198298,9.175291636449598,173.2862136762357,62.986282951578644,254.03043664912954,0.014323398991257027,2.1741142974753482,163.42898352272428,0.006042344817147738,8.591218443969135,0.005886541437486581,12.324546110369402,0.0023945127366227087,67.51157427459131,7.1105788376041055,5.235535218246604,5.279020046141553,3.810393613665829,1.8315587914625509,1.4251416045807763,38.699839152942474,5.385633687987581,3.9699076190304647,34.729931533912,0.9867487050251192,4.398884982962461,4.956656324055581,39.12881651687446,1.4017616933898573,13.90824525698726
DK0 0,23.617670775056894,0.44406159559645725,4.334429699230557,0.2721500493074909,1.7671146287506792,1.3521735647146496,33.60140661690029,6.108218766430453,8.023311354014506,0.8871168291238681,1.1160861943004619,0.22010925509237572,1.2191149317978616,0.9372224426991965,14.639445696725536,6.370512866400683,27.497708989978047,0.0,0.15766667663848596,14.750866070530702,0.0,2.3739972448194573,0.0,4.253743734788366,0.0,5.9614352632010315,0.77446453624558,0.23747042111967392,0.707965962533853,0.21739085386716311,0.06649857371172677,0.02007956725251088,5.814022486387174,0.16783384957154368,0.4606553093512357,5.353367177035937,0.06727233579615795,0.10056151377538575,0.5279276451473937,5.453928690811323,1.1623483661540015,4.6987062281718766
DK6 0,16.55180207806175,0.31120848921915556,3.0376671428033353,0.19072895860796354,1.2384342157576018,0.9476340589005519,23.548631749697527,4.280778957179609,5.6229194998588445,0.6217116969588472,0.7821786477618439,0.15425758367697598,0.8543835356888342,0.6568268531822358,10.259657271564715,4.464600641811426,19.271021310151173,0.0,0.11049640122776655,10.337743209515653,0.0,1.6637513878639845,0.0,2.981120579569203,0.0,4.177909731974564,0.5427624020380919,0.16642468460175028,0.4961586856499226,0.15235246612846653,0.04660371638816912,0.01407221847328379,4.074599497496347,0.11762178779463864,0.3228377420961655,3.7517617554001808,0.04714598649596227,0.07047580129867637,0.3699837285921278,3.8222375566988576,0.8146002324098,3.2929604384947915
