country,total residential space,electricity residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,Derived heat residential,Thermal uses residential,electricity residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,Derived heat services,Thermal uses services,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,district heat share,total international navigation
MK,2.823769274075331,0.38313116957945464,0.9325703849091922,0.34544309865993117,0.7089253309252735,0.5281205602526494,6.314722222222222,,,3.1419444444444444,0.9737536418925606,0.22561994789840892,0.23510124060979765,0.10619516919186196,0.28097102466967294,0.1820144730924846,2.424444444444444,1.455,,,7.1305555555555555,0.0,0.09339093182537365,4.185522979799033,0.0,0.3550305022125218,0.0,0.8265564403741564,0.0,1.6700547013444706,0.04083333333333333,0.016944444444444443,0.032240128484635526,0.01368874049564672,0.008593204848697807,0.003255703948797724,0.1575461827632761,0.011342706125612802,0.0,0.1575461827632761,0.0,0.011342706125612802,0.0,0.1688888888888889,0.0,0.23774560700900804,0.0
NL,63.86740029622881,1.2925991195926607,22.288450671641453,2.1137620800941743,9.39188781178709,1.5890186097835155,111.14998642470336,3.3550000048077733,95.72744242674433,22.68203837957254,33.4954998538455,2.8489018480867667,8.780488723454997,3.3058403950770763,9.722700138458137,3.9694691605976886,77.20131393440579,35.74100109366622,1.8250000026152564,54.218286786419206,115.00875970173394,0.18173627311564913,1.7978477145823593,64.031700798038,0.05781404798560961,3.7245405756809635,0.00864989696192071,17.551885368436817,0.009215778817003445,27.902785244995794,2.0593555121271407,1.6813000038113683,1.9032765424780083,1.5632754769520731,0.1560789696491322,0.11802452685929492,38.477280751108204,6.146580884208305,0.0,38.477280751108204,0.3706633797622827,5.775917504446022,0.3706633797622827,44.253198255554224,4.41222165373611,0.034545832246139656,143.18083333333334
NO,22.345252138641186,16.312034061208067,5.375441457112618,3.9240722636922114,1.655357335078356,1.2084108546071999,45.13111111111111,,,37.28805555555555,16.87131592632465,12.316060626216995,2.906987177789593,2.1221006397864026,2.231589431195216,1.6290602847725077,31.445833333333333,25.543055555555558,,,43.73833333333334,0.18805555555555553,0.5728534999360999,25.67370772704309,0.0913395943553666,2.177732482172936,0.07114642026593612,5.07003989047269,0.025569540934252837,10.24399973370852,0.8386111111111111,0.6711111111111111,0.6621288972456779,0.5421638858603685,0.1764822138654332,0.12894722525074265,9.820259261549037,0.7758518495620745,4.426116355984698,5.3941429055643395,0.38749475512641385,0.3883570944356607,4.813611111111111,5.7825,7.215833333333334,0.04,2.2219444444444445
PL,145.32574199182463,0.7057865695786062,36.73467999720119,0.8731688774708382,19.703189393487627,7.748038120879885,219.1409085829616,45.13887360833657,201.82849146247685,28.279958462816698,47.68810228349177,10.059952706966117,8.875371577000552,3.9488150654498684,8.733569719546074,5.497566187855099,90.82563351609123,45.39310220846802,10.453898601089946,66.15314222640043,184.7089117230766,0.07188848442977396,1.1739683018416434,102.58363121919398,0.001015020687992878,11.03910001232003,0.0689964076217063,24.833500265509738,8.717049172337802e-05,45.07871192421126,3.7774796390046124,2.7980347072720777,2.1907683115473833,1.857949868744035,1.5867113274572293,0.9400848385280426,7.658953838552959,0.10605141277708,0.6661922572631747,6.992761581289784,0.03487221888306871,0.0711791938940113,0.7010644761462435,7.063940775183795,0.023888900773964203,0.20744993395319358,2.1705555555555556
PT,6.2495495888628145,0.16377208072279376,6.833501977806524,0.6676717931316468,7.997449643269029,2.6526452050464067,29.523602175549605,0.01000018712668298,21.276985061422945,11.973923248459586,7.314705782651878,3.702673624930635,2.3531777448246554,1.385079670965927,2.7867922028417436,1.3324711029813918,23.195249904769067,17.1841113366662,0.282502628331084,14.07574065111296,61.70863032005818,0.009942890338006822,0.6356030632714467,38.084862685793894,0.0073471880463207104,2.2190355909384243,0.0013445177928370488,9.317203228626719,0.00039815007834743976,11.4519257514277,0.41972082940205274,0.29999819766319313,0.3444864244391132,0.26071422862533294,0.07523440496293952,0.0392839690378602,13.39576068872581,0.23317623904191545,2.1460011269595722,11.24975956176624,0.1006902460406603,0.13248599300125513,2.2466913730002327,11.382245554767495,1.148640877127441,0.0007075471698113201,7.461666666666666
RO,55.67873899962052,0.879898637554425,12.76633455109443,0.7303565313008317,8.455368787108535,0.5758064407151507,85.96312062164023,9.321944444444435,77.17527649551984,12.095170073476384,10.776619891811482,0.1894999132573879,2.7445260581460014,0.39210854617706087,3.0209872185506033,1.0765398359252274,23.206338180374626,8.442375783727798,2.137499999999999,16.70066957939805,58.791993315160305,0.006637643090064895,0.23361448777059388,31.812977856994284,0.005606813221609387,12.386731641116283,0.0006240450537714332,7.90935494222414,5.446740461936429e-05,6.449314387054989,2.330970771360291,1.0220936960323381,1.6486734499231395,0.7716785406287394,0.6822973214371516,0.2504151554035987,3.128754575187811,0.034531876367700304,0.18268309803722696,2.9460714771505843,0.02886501058696006,0.005666865780740242,0.211548108624187,2.9517383429313244,0.5069398921587658,0.12207008209855165,0.5186111111111112
RS,16.234192157356524,1.71472453342947,5.038896566229383,1.5460495078650605,3.4392483361523722,2.3636324924118006,32.93694444444444,,,14.061944444444446,4.364037945005817,0.762921060934826,0.9795780703956777,0.3590929432467085,1.091795720624796,0.6154716203539685,9.586388888888889,4.92,,,22.55861111111111,0.0,0.2954566016544768,13.241546813886218,0.0,1.1231936936182745,0.0,2.6149386474182164,0.0,5.283475354533922,0.4580555555555556,0.3511111111111111,0.3616596725929523,0.2836486555163517,0.0963958829626033,0.0674624555947594,0.6975564539452948,0.050221323832483,0.0,0.6975564539452948,0.0,0.050221323832483,0.0,0.7477777777777778,0.09527777777777777,0.25,0.28555555555555556
SE,51.3553868853399,16.45900892373054,15.105050898947878,8.962901872342167,6.417284957374144,6.354528327113703,83.70323578930787,28.75194444444447,73.0321828766363,42.986848810153155,22.979630706546192,6.763990339878493,4.3457498773056855,1.8442144454649754,4.4713140515546135,4.324026275221605,46.449423824920814,27.682204118627396,14.317777777777733,32.57855720596153,87.32992852750316,0.053845287159845795,0.3447384113917212,53.72697937573685,0.02955161556331319,5.946958736134692,0.0036639122407911115,7.122854275643297,0.005399108725894142,20.188397728596595,2.618883328572161,2.5949942268288875,1.95440672340404,1.9417207820389626,0.664476605168121,0.6532734447899249,9.957225286930342,0.1841640260704643,1.9484389524806458,8.008786334449699,0.06166257505933126,0.12250145101113304,2.0101015275399767,8.131287785460831,0.76944864452576,0.4078157409799184,21.10138888888889
SI,7.426480118341912,0.42090103506989807,2.895221797378523,0.47988173021653435,0.8497102256394179,0.49341477722993465,12.919466218107416,0.8919412330686017,11.255583306509644,3.205040586562681,2.3450821928143744,0.5341708293209194,0.5309760270313706,0.24281251095908366,0.7249089107203049,0.4886347341265764,5.546043113085876,3.2305817743687144,0.5047312568780703,3.7525295260919935,20.311111925755018,0.0014730879674361124,0.09984283897463596,11.923681206691581,0.0007204356822951391,0.7750098436439602,0.0003957571230543391,1.2408078473867152,0.0002935000239247321,6.271770189058126,0.29389004058953155,0.15194784458388846,0.1468212226946525,0.0672394114372069,0.14706881789487908,0.08470843314668158,0.3113127047985776,0.0031301246504921807,0.0,0.3113127047985776,0.0022983005057573423,0.0008318241447348386,0.0022983005057573423,0.3121445289433124,0.0,0.0886,0.7222222222222223
SK,13.480280053025046,0.6286035357857274,4.772773308094971,0.5490625937164169,2.1085209830525535,0.801413285055413,23.118757010650718,5.266949020252779,20.376417400134976,5.034977313647319,7.453380675547687,0.8648756350901847,1.6447678361207707,0.8010029882057527,1.6241142196165814,0.7249284423811572,15.081300478547258,6.82665437005721,0.3349941369066896,10.93756093241172,23.51913316303272,0.06429995560020081,0.04165393707780616,10.06976375373355,0.0003016478057026936,1.686356321385581,0.06389088709609747,2.4194878347427315,4.306305005331655e-05,9.301871316093052,0.5769510204340113,0.5769510204340113,0.39601999581846825,0.39601999581846825,0.18093102461554297,0.18093102461554297,0.49285130627948764,0.012417489899951147,0.0,0.49285130627948764,0.008838854883378508,0.003578635016572639,0.008838854883378508,0.4964299412960603,0.18198624000000002,0.17889592621123449,0.0
