country,item,2011
CH,toccfres,223.4
CH,toccfreschf,149
CH,toccfresecs,31.6
CH,toccfrescui,9.3
CH,elccfres,63.7
CH,elccfreschf,12.8
CH,elccfresecs,8.5
CH,elccfrescui,4.9
CH,toccfter,127.4
CH,toccfterchf,62.2
CH,toccfterecs,10
CH,toccftercui,2.4
CH,elccfter,59.2
CH,elccfterchf,3.2
CH,elccfterecs,0.7
CH,elccftercui,2.4
CH,toccffer,11.1
CH,toccfrou,200.4
CH,elccffer,11.1
