name,total residential space,electricity residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,Derived heat residential,Thermal uses residential,electricity residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,Derived heat services,Thermal uses services,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,district heat share,total international navigation
AL0 0,2.643836932503592,0.3830107867484909,0.8145952831522234,0.3317538630986944,0.6309920537212939,0.4744452123871864,5.920555555555557,0.0,0.0,3.05,0.6134464360733414,0.21114695331823694,0.15166125099871405,0.08978459944390027,0.21241385161439152,0.16477414645766536,1.8291666666666668,1.3211111111111111,0.0,0.0,8.321944444444442,0.0,0.10932731872149536,4.834988360107556,0.0,0.4046148732926954,0.0,0.981330367260588,0.0,1.9916835250621083,0.03555555555555556,0.0,0.02739957090098673,0.0,0.008155984654568819,0.0,0.22295188257034784,0.015937006318541017,0.0,0.22295188257034784,0.0,0.015937006318541017,0.0,0.2388888888888889,0.21388888888888888,0.0,0.0
AT0 0,48.331139169478575,3.791687642475511,9.185510105914886,1.93690453289418,3.410612783093689,2.3416560056566302,70.38865780443481,7.032495241778692,60.98970631191124,18.1229206155018,18.783441079001612,1.114927179586887,3.3856741672685247,0.12623528480687968,3.4952760666587706,2.1478258904195093,34.750972559357216,12.623034745267715,11.264436822870385,26.126358701484914,84.25931474307866,0.02798231858741893,0.6006516121238202,47.50151362923572,0.007016178642489311,3.0699576929717387,0.018466908729601533,5.341075984976218,0.002499231215328089,27.74611582377115,3.4116701216901992,2.8850073637603617,2.3748521825779227,1.9842645739192857,1.0368179391122765,0.9007427898410758,8.006264252661044,0.311766382384213,0.29168106961221146,7.714583183048831,0.07690926512822795,0.2348571172559851,0.3685903347404394,7.949440300304817,0.05805517359529106,0.14,0.2361111111111111
BA0 0,4.36889571338058,0.5775160824597464,1.3099487791465048,0.5002292310985413,0.9779111393470414,0.7153838739783476,9.412777777777775,0.0,0.0,4.5988888888888875,1.182769540726065,0.20295802406165125,0.2370047722963127,0.08630247610931045,0.27441151697830496,0.1583836974956932,2.507257709605426,1.269874352735191,0.0,0.0,5.236931706577801,0.0,0.06879878922887442,3.0426187068438435,0.0,0.25462083687833753,0.0,0.6175431894844488,0.0,1.2533501841422954,0.10694444444444444,0.10694444444444444,0.08241277185062416,0.0854278970951997,0.024531672593820275,0.021516547349244745,0.11346181245166773,0.008110456844358741,0.0,0.11346181245166773,0.0,0.008110456844358741,0.0,0.12157226929602645,0.030841342653269245,0.08,0.009395850901344815
BE0 0,64.11301166644347,2.6169906827251928,14.626057858867233,1.9528211396528528,5.531198636417894,2.062017491741296,96.74768791822001,0.07611092403832252,84.36181440427838,19.84801477834481,31.43933636587048,5.964683298818703,4.490769677719493,1.2676072593719996,4.2565913586505735,1.7462661994092992,52.79339305252578,21.945596989128603,0.5205557736366494,41.112049721479224,95.02799360337818,0.008309953807645947,0.6705588255681934,56.321065070444575,0.0043084890686902536,4.1202338625142,0.001984740447055453,11.08321816913142,0.0016772698184066876,22.83291767571979,2.1672348808136546,1.5400128364700905,1.641526227558212,1.2462367861753745,0.5257086532554429,0.2937760502947162,12.636773571655452,3.1065679034780875,0.0,12.636773571655452,0.6140048457586548,2.4925630577194324,0.6140048457586548,15.129336629374885,1.7399994259250755,0.004755306627657183,70.29444444444445
BG0 0,14.988018645681393,1.1278849659288686,5.034166090264809,2.6150425926315832,2.9020862929849858,2.4908553087072858,27.423061323314275,4.000293822074059,23.03234483311153,10.838080715516838,4.3683275040039815,1.5978901965750991,1.460837984607299,0.8577699240329216,1.6581760995930075,1.2907314641269283,11.926178690824607,8.203259558939996,1.2736033186594586,7.779965281542799,30.842685141842203,0.006676522069640759,0.2548529010803694,19.7009910559221,0.0,2.7886032407115207,0.006676522069640759,1.9692805410040264,0.0,6.128957403124192,0.4905571115456823,0.23194577800058405,0.3221726018321155,0.16046639853913974,0.16838450971356672,0.07147937946144431,2.0093485200784342,0.021493853706435185,0.07468025047665001,1.9346682696017845,0.014960798600706452,0.00653305510572873,0.08964104907735647,1.9412013247075128,0.0,0.16,0.74
CH0 0,41.388888888888886,3.5555555555555562,8.777777777777779,2.3611111111111107,2.583333333333333,1.3611111111111112,62.055555555555564,0.0,0.0,17.694444444444443,17.27777777777778,0.8888888888888891,2.7777777777777777,0.1944444444444444,0.6666666666666666,0.6666666666666666,35.388888888888886,16.444444444444443,0.0,0.0,55.66666666666666,0.0,0.7313059405116216,32.34192287344552,0.0,2.706526272834746,0.0,6.564258005908803,0.0,13.32265357396597,3.083333333333333,3.083333333333333,2.3760565390699435,2.4629861240434194,0.7072767942633897,0.6203472092899134,16.88925773073606,1.2218533803750504,0.8159824756644698,16.07327525507159,0.07290641322441915,1.1489469671506314,0.8888888888888891,17.22222222222222,0.4444444444444445,0.04,0.0
CZ0 0,60.923161309905005,2.514027003577208,10.218017830464033,2.9289106761018653,5.322543293965169,2.773998002372016,82.31735521875791,13.607162105840164,76.49754583742073,14.581110766565935,21.06097575250081,4.080289895185657,3.0063310748750736,0.952060105615292,3.4737559068514914,1.7480811084681551,35.01482891470411,14.422697853460873,5.796688209596483,27.81888562748312,64.02219379234477,0.11519072298888312,0.6876681484842878,31.852252761879267,0.00024523361735811355,3.8184862625502984,0.11494548937152503,5.507393223038241,0.0,22.156393396392684,2.5523449690818656,1.5100206296152825,1.9376849164815224,1.067687374547529,0.614660052600343,0.44233325506775295,3.6185846089016094,0.05029409847139536,0.10162963397940848,3.5169549749222004,0.022563905608184057,0.02773019286321131,0.12419353958759255,3.544685167785412,0.05972159018417996,0.18600952930377865,0.0
DE0 0,69.38266767095678,3.3316764268357475,13.696689947817884,1.4837592011412288,6.412856546762914,2.405273025421531,102.46736183614831,6.1091241522496835,89.68319017575266,21.315723670654457,29.139939244733913,1.426912165075734,5.967548550107184,1.004730678861758,7.286969549232383,3.338331393714107,58.298074294110386,22.038006714484396,4.298496049983186,43.125021577446105,91.47495427166274,0.011514377402830005,0.8048717345829354,57.95126755723277,0.007214493912540657,2.909803336988385,0.0022207570259813905,4.382494433689098,0.0020791264643079577,25.426517209169553,2.519551780743584,1.8664223073020607,1.8287558513726363,1.3091918423031863,0.6907959293709479,0.5572304649988744,14.074237259289669,2.017446580664295,1.3119195333804776,12.762317725909192,0.3433133306161876,1.6741332500481076,1.655232863996665,14.4364509759573,0.5246815458022452,0.01219286822738972,4.561226278951183
DE0 1,72.91157276177726,3.5011304172672624,14.393323855200444,1.559225388507945,6.739023914986579,2.5276087687584257,107.67900340261826,6.419843241685223,94.24460986450173,22.39987290130421,30.622039651057527,1.4994870281145798,6.271066895035377,1.0558327671290122,7.65759559752577,3.508123865603378,61.263200572292305,23.158892328959467,4.517123916319998,45.31842395436417,96.12750573224845,0.012100015666656578,0.8458087013639948,60.89875473186938,0.0075814337427645,3.057800238143615,0.0023337080126979415,4.605394582050094,0.0021848739111941374,26.71974747882136,2.6476999105880306,1.9613513061853973,1.9217690786008257,1.3757792756240628,0.7259308319872052,0.5855720305613344,14.790073781304992,2.1200568974472684,1.3786457011036475,13.411428080201347,0.3607747543524954,1.759282143094773,1.7394204554561425,15.170710223296119,0.5513676251963381,0.012813015538003292,4.7932169932965865
DE0 2,71.72229452575695,3.4440226352100978,14.158550880807063,1.5337924874009903,6.629102071710754,2.486380332942344,105.92262522598091,6.315127631298598,92.70736331874026,22.03450317573017,30.12255618197173,1.4750285338017768,6.1687780114961255,1.038610824393991,7.5326907101475,3.4509020117248848,60.26392174247436,22.781142054566704,4.443444019431222,44.57922421887415,94.55954681818407,0.011902649394845699,0.8320125117843875,59.905420465991085,0.0074577711497553064,3.0079237214868746,0.002295642338846741,4.530274881058136,0.0021492359062436537,26.28391523786359,2.6045126392139313,1.9293592323172672,1.890422639986695,1.3533386082774213,0.7140899992272364,0.576020624039846,14.54882932324467,2.0854761384298115,1.35615827880016,13.192671044444511,0.354890070382519,1.7305860680472924,1.7110483491826787,14.923257112491804,0.5423741349744954,0.012604019353447994,4.715033675686974
